NIDID,State,Latitude,Longitude,Year_Completed,Reservoir_Age,Hydraulic_Height,NID_Height,Maximum_Discharge,Maximum_Storage,Normal_Storage,NID_Storage,Surface_Area_km2,Size_Class,Drainage_Area_km2,Reservoir_Perimeter_km,Shoreline_Development_Index,Mean_Depth,Index_of_Basin_Permanence,Development_of_Volume,Maximum_Depth_in_ft_as_Hydraulic,Mean_Depth_Max_Depth_Ratio_Depth,Mean_Q,Catchment_Area_Surface_Area_Rati,Relative_Depth_as_percent_of_the,Surface_Area_Lake_Volume_Ratio,Lake_Volume_m3,AreaSqKm,Elevation,MEANV,STRAHLER,NUTCODE,PSEWER,PSEPTIC,POTHER,WATER,WETLANDS,URBGRASS,LURBAN,HURBAN,COMM,FORESTD,FORESTE,FORESTM,SHRUB,GRASS,PASTURE,CROPS,ORCHARDS,BARREN,TNLOADB,TPLOADB,TNYLDB,TPYLDB,TNCONCB,TPCONCB,TNLOADBW,TNYLDBW,TNCONCBW,TNLOAD,TPLOAD,TNYLD,TPYLD,TNCONC,TPCONC,TNPOINT,TPPOINT,TNFERT,TPFERT,TNATMOS,TNFOREST,TPFOREST,TNBARREN,TPBARREN,TNSHRUB,TPSHRUB,TNGRASS,TPGRASS,TNMAN,TPMAN,TNDFRAC,TPDFRAC,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,CLUSID,CONN_TR,X_NUTRI,ALGAE,SEDIMEN,SHOREER,NOCOVES,N_ALLOC,WS_AGRI,WS_ANIM,WS_LOGS,WS_MINE,WS_URBN,N_NUTRI,IN_TURB,OR_TURB,VAR_TUR,THERMAL,CONTAMN,POLL_PS,POLLNPS,total_impairment,WSA9,WSA9_NAME,Poll_clus
TX00692,TX,31.8183,-96.0417,1969,46,72,77,32260,70840,50600,70840,9.510121,Small,88.05966,49.81510973,4.556831409,30.14461165,0.798138871,1.256025485,72,0.418675162,27.2821,9.259574468,0.264044591,0.152371384,62.414088,8.825,,0.55,1,9,42,58,0,6.4,1.7,0,0,0,0.5,41.5,0.7,14.1,0,0.5,33.6,0.9,0,0.2,4028,1457,29,11,0.16,0.06,7289,53,0.29,9254,229,68,2,0.39,0.01,7,5,21,16,31,19,21,0,0,0,0,0,0,21,58,0.29101,0.01301,19.13116646,12.67233276,38.6398735,740.0219116,35.2840004,2.487999916,32.79600143,22.72333336,27.98466682,27.98466682,9.742666245,1021,122,53,23.33582115,306,198,198,228,CPL 4,3,5,3,3,3,3,4,2,3,1,4,2,0,1,1,1,5,4,1,4,53,CPL,Coastal Plains,4
TX00699,TX,33.4683,-97.865,1956,59,71,71,149460,58050,20050,58050,6.2321644,Small,258.999,32.00396637,3.616423194,37.69471866,1.294068651,1.592734591,71,0.53091153,119.241,41.55844156,0.407869902,0.251995283,24.731274,4.239,280.4,1.05,1,9,99,1,0,2.5,0.1,0.1,1,0.1,0.4,19.1,1.1,0.3,4.3,49.6,16,5.1,0,0.4,3395,2115,7,4,0.15,0.09,8640,17,0.37,74873,5382,148,11,0.71,0.05,11,7,34,18,29,7,8,0,1,1,2,9,41,8,22,0.36127,0.01553,17.37000084,13.17399979,36.42446518,835.8251953,35.01599884,-1.15200007,36.16799927,21.56066704,6.76066637,27.45666695,6.76066637,829,121,36,37.48314285,281,125,191,125,SPL 2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,SPL,Southern Plains,1
TX00775,TX,33.8833,-97.6517,1960,55,77,77,108099,59688,25389,59688,5.9488842,Small,243.45906,35.46788337,4.102158203,40.60398842,1.132550468,1.581973575,77,0.527324525,49.6748,40.92517007,0.449688251,0.189958096,31.31682372,4.939,251.8,0.47,2,9,100,0,0,3,0,0,0.1,0,0.2,21.9,1.5,0.5,6.1,41.3,16.8,8.5,0,0.1,2503,1336,7,4,0.1,0.05,5765,16,0.23,40966,1826,114,5,0.93,0.04,4,3,39,21,31,8,10,0,0,2,3,8,35,9,28,0.31472,0.02237,17.35700035,13.43599987,36.34888077,854.7507324,35.42399979,-1.539999962,36.9640007,21.54866791,6.573999882,27.69266701,6.573999882,840,116,38,35.85832977,284,131,201,131,SPL 2,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,9,SPL,Southern Plains,1
TX00776,TX,32.7217,-97.1983,1955,60,89,89,70032,103500,38785,103500,9.2066065,Small,370.36857,38.50377662,3.579714819,45.49440105,0.804836051,1.533519137,89,0.511173046,16.9095,40.22857143,0.405012814,0.192443689,47.8405218,7.761,,0.45,1,9,90,9,1,0.5,0,1,10.4,1.8,3.5,9.1,3.7,2.6,0.3,8.9,50.3,7.8,0,0,4356,2223,13,7,0.13,0.07,8943,28,0.27,176328,24992,543,77,11.72,1.72,76,64,11,11,7,1,2,0,0,0,0,0,3,5,19,0.1353,0,18.81850052,12.21633339,35.41787338,809.8444214,35.63199997,1.139999986,34.49200058,22.92066574,9.684666634,28.6186657,8.611999512,853,121,46,31.2983036,291,152,189,152,SPL 5,4,4,0,3,3,3,2,0,0,0,0,5,0,2,1,1,4,2,1,3,38,SPL,Southern Plains,4
TX00779,TX,32.87,-97.4967,1932,83,85,85,125100,680335,190460,680335,24.9286576,Medium,5102.2803,128.4183603,7.255587188,110.44374,0.546627187,3.898014352,85,1.299338117,42.2967,204.6753247,0.597519746,0.106111634,234.9286008,34.856,,0.67,1,9,84,15,1,2.9,0.2,0.9,2.7,0.3,0.3,10,1.3,1.7,1.2,23.5,47.6,7.4,0,0,1834,900,9,4,0.16,0.08,4418,21,0.38,70220,11633,338,56,1.88,0.32,49,34,22,21,15,2,3,0,0,0,0,2,11,10,31,0.49816,0.05634,18.08850098,12.43833351,35.66444778,813.53125,35.07600021,0.200000003,34.87599945,22.14999962,7.818000317,27.9386673,7.818000317,831,113,45,29.48762703,281,148,190,148,SPL 3,3,2,1,2,1,2,1,1,1,0,0,2,1,1,1,1,0,1,0,1,22,SPL,Southern Plains,2
TX00785,TX,32.7917,-97.415,1914,101,58,58,101760,96225,38130,96225,14.4068216,Medium,5345.73936,82.35783208,6.120905973,27.02943233,1.751080004,1.398074086,58,0.466024695,12.2922,371.0561798,0.192359411,0.306315703,47.0325924,13.742,,0.4,1,9,94,6,0,3.8,0.1,0.2,1.9,0.1,0.4,26.3,3.5,1.5,4.3,28.5,25.6,3.7,0,0.2,1285,631,8,4,0.13,0.06,2970,19,0.3,32554,4970,213,32,3.01,0.47,42,33,15,14,22,8,11,0,0,1,2,4,19,7,21,0.55476,0.1327,18.54483414,12.44233322,35.56171417,817.798645,35.54000092,0.551999986,34.98800278,22.66200066,8.221333504,28.43533325,8.221333504,845,116,46,29.54977036,286,151,194,151,SPL 5,4,2,1,1,1,5,1,1,1,0,0,2,1,1,1,1,1,5,2,2,33,SPL,Southern Plains,7
TX00832,TX,32.9467,-96.97,1957,58,65,65,0,24000,16000,24000,3.26176916,Small,6.992973,15.70003952,2.452274182,29.77660658,0.795515509,1.374304919,65,0.45810164,,2.143920596,0.445357935,0.165272702,19.73568,3.162,155.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71333313,12.09200001,34.93585968,823.4395752,35.56800079,0.95599997,34.61199951,22.85066605,8.326666832,28.66600037,8.326666832,908,129,48,31.44402313,309,159,203,159,SPL 5,3,2,1,3,4,3,2,0,0,0,0,5,1,2,1,1,2,2,2,3,37,SPL,Southern Plains,4
TX00837,TX,32.8017,-96.5067,1969,46,57,68,357112,583600,490000,583600,97.12464,Medium,2781.64926,172.9251768,4.949808631,24.31661084,0.286108023,1.279821623,57,0.426607208,507.924,28.64,0.066649813,0.16069458,604.4052,88.399,435,1.23,3,5,67,32,1,7.8,1,0.3,4.1,2.1,1.6,10.1,3.7,1.6,0.2,6.5,42.1,18.9,0,0.1,146796,21261,53,8,0.27,0.04,185771,67,0.34,609505,12440,221,5,1.38,0.03,53,65,25,14,14,2,3,0,0,0,0,0,1,5,17,0.63358,0.21036,18.19933319,11.90400028,35.17314911,801.5202637,34.70399857,0.860000014,33.84399796,22.11733246,8.069999695,27.85599899,8.069999695,969,133,51,29.47859955,322,187,199,187,SPL 5,3,2,1,3,4,3,2,0,0,0,0,5,1,2,1,1,2,2,2,3,37,SPL,Southern Plains,4
TX00920,TX,32.6117,-95.2517,1962,53,54,57,29259,40200,11890,40200,4.30585904,Small,77.6997,23.07129871,3.136440327,37.78186815,1.573106319,2.098992675,54,0.699664225,12.4859,18.04511278,0.491828994,0.293593098,14.6660772,2.615,,0.4,1,9,100,0,0,6.6,4.5,0,0,0,0.9,48.9,7,18.5,0,0,11.8,1.6,0,0.2,3950,1126,49,14,0.21,0.06,7041,87,0.37,10014,235,124,3,0.91,0.02,10,9,14,14,37,23,34,0,0,0,0,0,0,15,44,0.36704,0.02424,17.87999916,13.0073328,38.44228745,774.3496094,34.43600082,0.600000024,33.83600235,17.70466614,26.71133423,27.2246666,8.121333122,1066,120,49,22.17642021,330,199,206,248,CPL 1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,2,0,9,CPL,Coastal Plains,1
TX00936,TX,32.685,-95.5517,1962,53,50,50,0,15980,7990,15980,3.8849856,Small,38.84985,18.16495573,2.599767608,16.64579512,1.843127812,0.998747707,50,0.332915902,13.3903,10,0.228123718,0.394194465,9.8555052,2.69,,0.41,1,9,90,10,0,8.9,2.3,0,0.5,0.3,1,29.8,0.6,2.4,0,0,45.8,7.6,0,0.9,542,116,45,10,0.21,0.04,993,83,0.38,2955,76,246,6,0.26,0.01,11,9,31,20,20,6,6,1,0,0,0,0,0,32,65,0.38565,0.02772,17.87516594,12.87433338,37.92368698,777.062439,34.50400162,0.555999994,33.94800186,21.75600052,26.76799965,27.25399971,8.092000008,1045,126,48,24.6241703,329,194,199,236,CPL 1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CPL,Coastal Plains,1
TX00940,TX,32.8867,-95.345,1962,53,45,46,0,30500,8100,30500,5.13141848,Small,70.188729,27.45667053,3.419196392,24.05357254,2.748088669,1.603571503,45,0.534523834,165.398,13.67823344,0.286827954,0.513594427,9.991188,3.583,127.7,1.2,1,9,72,27,1,1.9,5.8,0,0.2,0,0.7,41.4,4.7,11.6,0,0,30.3,2.8,0,0.6,25232,10582,41,17,0.16,0.07,44303,73,0.28,184791,19656,303,32,1.27,0.14,10,7,24,18,27,13,14,1,0,0,0,0,0,26,60,0.61482,0.15173,17.64366722,13.14066601,38.24407959,787.427002,34.42399979,0.064000003,34.36000061,21.57933426,26.65399933,27.14066696,7.748666763,1078,126,54,22.19694138,332,207,220,243,CPL 1,2,1,0,1,2,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,11,CPL,Coastal Plains,2
TX00950,TX,32.8583,-95.45,1962,53,38,42,34400,29200,7440,29200,3.29414404,Small,80.28969,20.30261325,3.155553446,35.87215352,2.212314644,2.83201212,38,0.94400404,,24.37346437,0.533883821,0.358952959,9.1770912,3.225,120.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64050102,12.97766685,37.86667252,784.8186646,34.38400269,0.112000003,34.27200317,21.54599953,26.62133408,27.11133385,7.761999607,1070,127,52,23.07475662,332,204,214,240,CPL 1,1,2,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,CPL,Coastal Plains,2
TX00986,TX,30.555,-98.3383,1951,64,118,118,1633409,227000,138000,227000,25.7987325,Medium,97.9534218,210.2579042,11.67745057,35.60776139,1.235210949,0.905282069,118,0.30176069,1645.78,3.796831373,0.189367781,0.151560898,170.22024,24.042,251.5,1.53,4,4,86,13,1,0.6,0,0,0.4,0.1,0.4,1.2,6.2,0,47.6,26.3,1.6,14.7,0,0.8,37454,29011,0,0,0.02,0.01,85406,1,0.04,1596532,102296,18,1,1.09,0.07,13,6,18,6,28,9,20,1,0,20,37,5,24,5,7,0.57119,0.19708,19.07566643,12.89266682,39.23036194,729.0366821,34.66400146,1.799999952,32.86400223,22.82666779,9.696666718,27.69200134,9.696666718,750,114,37,36.62898636,260,129,177,129,SPL 3,0,4,4,4,1,2,0,1,0,0,0,5,1,2,2,2,2,0,1,5,36,SPL,Southern Plains,3
TX00987,TX,30.5567,-98.2567,1951,64,99,99,421000,8760,8760,8760,3.1565508,Small,94081.38675,26.19748453,4.159566695,11.23074345,2.42450662,0.340325559,99,0.113441853,1645.78,29805.12821,0.170750789,0.292130273,10.8052848,2.362,,1.53,4,4,86,13,1,0.6,0,0,0.4,0.1,0.4,1.2,6.2,0,47.6,26.3,1.6,14.7,0,0.8,37454,29011,0,0,0.02,0.01,85406,1,0.04,1596532,102296,18,1,1.09,0.07,13,6,18,6,28,9,20,1,0,20,37,5,24,5,7,0.57119,0.19708,19.12450027,13.2923336,39.70705795,740.1992188,34.99599838,1.519999981,33.47599792,22.99666786,9.624667168,27.88666725,9.624667168,767,116,39,36.24244308,265,134,178,134,SPL 1,0,2,0,1,1,1,0,1,1,0,0,3,1,0,1,0,0,1,1,1,15,SPL,Southern Plains,1
TX00988,TX,30.73,-98.385,1938,77,96,96,1207697,63500,17545,63500,3.24962858,Small,83076.51924,32.09433614,5.022343645,79.07827425,1.483006014,2.47119607,96,0.823732023,1325.36,25564.93151,1.18495245,0.150157919,21.6414066,3.181,270.7,1.4,4,4,87,13,1,0.6,0,0,0.4,0.1,0.4,0.9,2.9,0,47.4,27.5,1.6,17.1,0,0.9,22488,18582,0,0,0.01,0.01,52771,1,0.03,1234165,30331,16,0,1.05,0.03,14,6,23,12,26,6,13,1,0,19,28,5,23,7,18,0.42153,0.02898,18.9386673,13.35133266,39.79770279,739.78125,34.84000015,1.291999936,33.54800034,22.78066635,9.445333481,27.68933296,9.445333481,734,112,35,35.71186066,255,126,177,126,SPL 1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,14,SPL,Southern Plains,1
TX00989,TX,30.7517,-98.4183,1937,78,146,146,1339388,982000,846303,982000,93.3205916,Medium,129.6548994,205.8705422,6.011742327,42.58446425,0.197213307,0.875023238,146,0.291674413,13.6094,1.389349523,0.119075674,0.089396289,1043.897824,88.963,310.9,0.26,2,4,99,1,0,0.4,0,0,0,0,0,2,26.3,0,41.9,27.6,0.7,1.1,0,0.1,312,177,3,2,0.09,0.05,816,7,0.23,8160,1305,71,11,0.71,0.11,4,3,10,5,39,18,19,0,0,21,34,7,35,2,5,0.37237,0.02652,18.83133316,13.05933285,39.53061295,727.9407349,34.55599976,1.519999981,33.0359993,22.48999977,9.505332947,27.45666504,9.505332947,730,110,34,34.86961746,252,124,180,124,SPL 1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,14,SPL,Southern Plains,1
TX00996,TX,33.4483,-98.7833,1953,62,49,49,0,7163,4500,7163,1.035334125,Small,0,9.79638591,2.715942128,27.99829632,1.764904698,1.714181408,49,0.571393803,3.4371,0,0.74327914,0.186524508,5.55066,,,0.29,1,9,97,3,0,1.2,0.3,0.1,0.7,0,0.1,1.8,0.8,0.1,25.9,48.6,10.8,9.5,0,0.2,1142,1003,3,2,0.07,0.06,2846,6,0.17,23222,6528,52,15,7.54,2.16,6,3,39,17,26,1,1,0,0,9,14,10,43,9,22,0,0,17.50233269,14.25199986,37.84788895,859.2577515,35.89199829,-1.763999939,37.65599823,21.8706665,6.677999973,27.93466568,6.677999973,723,109,27,44.68019485,255,99,179,99,SPL 5,4,3,0,4,4,4,4,3,1,0,0,1,3,3,3,2,0,3,0,3,45,SPL,Southern Plains,8
TX01010,TX,33.6633,-98.7783,1945,70,58,58,82500,202000,106000,202000,25.090532,Medium,1.1136957,0,0,32.58057037,0,1.685201916,58,0.561733972,,0.044387097,0.175697002,0.191898638,130.74888,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.40600014,14.18866634,37.50837326,865.0474854,35.95199966,-1.875999928,37.82799911,21.78466606,7.697999954,27.89933395,6.489999771,702,105,25,43.38786697,243,99,176,99,SPL 5,3,3,0,4,2,3,3,3,3,0,0,2,3,5,2,2,0,3,0,3,44,SPL,Southern Plains,8
TX01011,TX,33.82,-98.9367,1924,91,51,51,377626,144162,33420,144162,12.67881238,Medium,8.9872653,63.34416079,5.018364361,46.01393841,1.536625476,2.70670226,51,0.902234087,173.454,0.708841366,0.34906855,0.307567199,41.2229016,13.329,,0.76,3,5,99,1,0,1.8,0.1,0,0,0,0.1,0.1,0.2,0.2,36.8,36.4,4.8,18.2,0,1.2,7197,2539,1,0,0.06,0.02,11638,2,0.09,65050,3009,11,1,0.43,0.02,1,0,23,5,35,0,0,3,0,23,35,11,54,4,5,0.2317,0.02309,17.25183296,14.27566719,37.33567047,877.3912354,36.02799988,-2.207999945,38.23600006,21.72200012,7.368000031,27.88400078,6.1753335,666,101,24,42.87491989,227,93,171,95,SPL 3,4,3,5,4,2,3,2,3,3,0,0,0,2,3,2,2,0,3,0,2,43,SPL,Southern Plains,3
TX01017,TX,33.845,-98.5383,1901,114,34,51,76300,57280,5620,57280,5.3013866,Small,370.36857,37.54755583,4.600254141,43.72509046,5.416431362,3.858096217,34,1.286032072,4.167,69.86259542,0.512975451,0.764752752,6.9321576,8.303,,0.22,2,5,97,3,0,3.4,0.4,0.6,6.9,1.8,1.9,1.8,1.3,0.1,11.1,35.3,19.1,16,0,0.3,1355,452,4,1,0.11,0.04,2334,7,0.19,68453,8507,194,24,18.47,2.34,89,89,6,5,3,0,0,0,0,0,0,0,3,1,3,0.27064,0.08278,17.49583244,14.11566639,36.94040298,878.9368896,36.20800018,-2.003999949,38.2120018,22.0126667,6.374000072,28.12266541,6.374000072,739,105,28,41.45768738,263,104,191,104,SPL 5,4,4,5,5,4,4,0,3,4,0,0,1,1,4,3,1,0,3,0,3,49,SPL,Southern Plains,3
TX01029,TX,33.4233,-99.3683,1974,41,75,75,375000,131000,29171,131000,11.66305052,Medium,0.9841962,41.83881155,3.455955585,45.45444111,1.162775601,1.818177644,75,0.606059215,,0.084385843,0.35952645,0.324137089,35.98184508,6.887,405.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5253334,14.55666637,38.53008652,860.3754883,36,-1.779999971,37.77999878,23.68133354,7.788666725,27.97200012,6.711333275,671,99,24,43.75717163,230,88,191,91,SPL 5,4,3,0,4,4,4,3,3,3,0,0,1,2,4,3,2,0,3,0,3,46,SPL,Southern Plains,8
TX01054,TX,31.5883,-96.5267,1939,76,64,64,59929,21274,3100,21274,2.832802,Small,619.00761,12.10981582,2.029664794,30.3913588,3.166968413,1.424594944,64,0.474864981,68.3719,218.5142857,0.487755989,0.740836574,3.823788,2.68,,0.57,2,9,100,0,0,1.6,0.1,0.1,0.1,0,0.4,15.8,2.9,0,0.8,5.7,63.8,8,0,0.6,29745,4706,48,8,0.25,0.04,38245,62,0.33,122018,9660,197,16,2.01,0.17,5,3,56,18,17,4,7,0,0,0,0,1,3,18,69,0.33743,0.06855,18.72249985,13.01166725,38.83615875,748.9345093,35.15200043,1.648000002,33.50400162,22.5019989,27.66866684,27.66866684,9.161999702,985,123,50,25.3120575,293,191,191,212,SPL 2,5,3,0,5,0,3,0,1,1,0,0,0,0,1,1,1,0,1,0,1,23,SPL,Southern Plains,2
TX01061,TX,31.6433,-96.5783,1961,54,50,50,161456,45000,4806,45000,5.867947,Small,489.50811,39.37156932,4.584949173,31.03441151,6.641510249,1.862064691,50,0.62068823,60.6469,83.42068966,0.346067668,0.989852089,5.92810488,3.932,,0.53,2,5,100,0,0,1.6,0.1,0.1,0.1,0,0.4,15,2.7,0,0.8,6,64.4,8.1,0,0.6,36374,5033,62,9,0.33,0.05,45934,78,0.42,116266,7816,198,13,2.16,0.16,4,2,56,18,17,3,5,0,0,0,0,1,4,18,70,0.25638,0.01555,18.70783424,12.96766663,38.48886108,755.0337524,35.22399902,1.532000065,33.69199753,22.5,27.72599983,27.72599983,9.060667038,978,124,49,25.73633957,294,191,191,209,SPL 3,1,4,0,5,4,4,1,3,3,0,0,1,0,3,3,3,0,1,1,1,38,SPL,Southern Plains,3
TX01086,TX,30.295,-97.7867,1939,76,85,85,1382697,73100,21000,73100,7.4057538,Small,67660.89876,83.14016103,8.618290272,39.94526349,3.209663138,1.409832829,85,0.469944276,4.5696,9136.262295,0.396498235,0.285902441,25.90308,5.717,147.2,0.3,1,4,77,20,2,0.8,0.1,1.7,9.1,19.7,10.2,8.9,39,0,7.8,2,0.6,0,0,0.1,1409,512,20,7,0.15,0.05,2632,37,0.28,79972,9866,1111,137,19.63,2.47,95,94,1,1,3,2,3,0,0,0,1,0,0,0,0,0.54311,0.57554,19.71349907,11.59766674,37.57181168,704.8937988,34.61999893,3.752000093,30.86799812,23.30266571,12.37533379,28.04133224,10.68200016,826,120,46,33.62083817,283,151,198,152,SPL 2,0,1,0,1,0,1,0,0,0,0,0,4,3,1,0,0,0,3,1,4,19,SPL,Southern Plains,5
TX01087,TX,30.3917,-97.9067,1942,73,277,278,572000,3223000,1172600,3223000,76.60301294,Medium,98756.3187,478.8710915,15.43442965,170.2674521,0.331082799,1.844051828,277,0.614683943,9.8842,1289.196471,0.525495879,0.052961936,1446.378648,72.854,207.6,0.37,1,4,95,5,0,0.5,0,0.2,0.7,0.5,0.7,8.3,51.9,0,18.6,16.1,0.5,0.8,0,1.3,2810,1482,11,6,0.11,0.06,5469,22,0.21,24902,4199,99,17,2.84,0.49,30,23,11,6,26,21,35,2,0,6,14,3,19,1,3,0.38889,0.1593,19.29883385,11.52299976,37.32508469,703.555481,34.20800018,3.335999966,30.87199974,22.80200005,10.29933357,27.62533188,10.29933357,814,118,45,33.64484787,277,149,193,149,SPL 2,0,1,0,1,0,1,0,0,0,0,0,4,3,1,0,0,0,3,1,4,19,SPL,Southern Plains,5
TX01088,TX,30.25,-97.7133,1960,55,65,65,80000,6850,3520,6850,1.9424928,Small,1.0877958,28.40372793,5.748976407,14.27080057,6.541849799,0.658652334,65,0.219550778,1955.1,0.56,0.276585387,0.44738832,4.3418496,1.962,130.5,1.64,4,4,84,15,1,0.7,0,0,0.4,0.1,0.4,1.5,7.7,0,46.5,26,1.6,14.2,0,0.8,64401,41025,1,0,0.02,0.01,131883,1,0.05,1799434,75505,19,1,1.04,0.05,23,32,17,7,25,10,17,1,0,16,19,4,16,4,8,0.7557,0.81874,20.08349991,12.18233299,38.60055161,710.013916,35.26399994,3.703999996,31.55999947,23.71800041,12.71333313,28.44799995,10.98333359,836,122,47,34.18310165,287,151,200,153,SPL 1,1,4,0,1,1,1,3,0,0,0,0,5,1,1,3,0,0,4,1,4,30,SPL,Southern Plains,5
TX01089,TX,30.285,-97.5967,1967,48,75,83,34467,45200,33940,45200,5.13546534,Small,24.086907,27.1166801,3.375526389,35.61851555,0.647727845,1.424740622,75,0.474913541,,4.690307329,0.424567276,0.12266929,41.8643112,4.932,169.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72283363,12.12633419,38.38904953,713.1672974,34.94000244,3.351999998,31.58800316,23.31066704,12.27666664,28.12400055,10.58066654,842,120,49,33.38575363,286,154,199,157,SPL 1,0,3,1,1,1,1,4,1,1,0,0,3,1,1,1,1,5,2,2,2,31,SPL,Southern Plains,7
TX01225,TX,32.8167,-98.0417,1920,95,70,70,122427,16356,7065,16356,2.70330248,Small,163.946367,11.70974094,2.00906902,24.48497373,1.34370214,1.049356017,70,0.349785339,14.9759,60.64670659,0.402265627,0.310206122,8.7145362,1.621,,0.43,1,9,100,0,0,1.2,0,0.3,2.7,0.1,0.8,15.9,3.9,0.9,7.9,34.8,24.5,6.8,0,0.1,2596,1883,5,4,0.1,0.07,6318,12,0.24,56563,2724,107,5,4.29,0.22,40,23,19,16,21,5,7,0,0,2,4,5,25,8,26,0.1653,0,18.23150063,13.79099941,37.80427551,826.0431519,35.93999863,-0.540000021,36.47999954,22.53866577,7.773333073,28.19733238,7.773333073,808,117,40,32.86740112,276,130,199,130,SPL 5,3,3,1,3,4,3,3,4,1,0,0,3,1,3,1,2,0,2,1,3,41,SPL,Southern Plains,8
TX01255,TX,32.3417,-96.805,1956,59,62,62,56521,23663,13500,23663,2.7923334,Small,80289.69,17.16326525,2.897418107,34.29412417,1.030704171,1.659393105,62,0.553131035,7.7348,28753.62319,0.554366124,0.16768777,16.65198,2.72,,0.34,1,5,76,23,1,3.5,0,0,0.2,0,0.8,9,1.7,0.4,0.1,9.7,50.5,23.8,0,0.2,5131,578,64,7,0.41,0.05,6591,82,0.53,13805,199,173,2,2.07,0.03,11,14,60,32,16,2,4,0,0,0,0,1,6,9,44,0.03214,0,18.55483246,12.67233372,36.88965225,794.447998,35.26399994,0.912,34.35200119,22.50799942,9.580666542,28.09399986,8.5,922,128,49,30.6928463,303,181,183,183,SPL 5,3,3,1,3,4,3,3,4,1,0,0,3,1,3,1,2,0,2,1,3,41,SPL,Southern Plains,8
TX01409,TX,32.44,-98.9833,1923,92,96,96,25600,45000,45000,45000,7.35314462,Small,67.33974,26.23369575,2.729089728,24.76604111,0.472622999,0.773938785,96,0.257979595,0.76,9.157952669,0.246706527,0.132473339,55.5066,2.186,459.9,0.28,1,9,74,26,0,2.3,0,0.4,0.8,0.4,1.4,8.2,6.5,0.1,35.6,39.7,2.7,1.7,0,0.2,1100,578,7,4,0.14,0.07,2481,16,0.31,471,15,3,0,0.81,0.02,30,16,11,9,28,6,7,0,0,14,23,9,40,2,6,0,0,17.56399918,13.71466637,38.86055374,794.2495728,34.65999985,-0.632000029,35.29199982,21.72200012,7.490666389,27.11666679,7.490666389,693,91,32,34.88418198,232,107,184,107,SPL 1,1,1,1,1,1,1,1,1,1,0,0,2,3,1,1,1,0,1,1,1,20,SPL,Southern Plains,1
TX01411,TX,32.42,-98.83,1922,93,30,30,20400,7561,1740,7561,1.18572998,Small,87.541662,0,0,25.80540151,0,2.580540151,30,0.86018005,,73.82935154,0.64014495,0.552464581,2.1462552,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47066689,14.00599957,39.11416626,802.8909302,34.77999878,-1.027999997,35.80799866,21.68533325,7.298666954,27.1186676,7.298666954,722,98,33,34.6868248,247,112,188,112,SPL 3,4,3,5,4,2,3,2,3,3,0,0,0,2,3,2,2,0,3,0,2,43,SPL,Southern Plains,3
